"general","specific","class","api_name"
"spi","page","PagesSerdeUtil","com.facebook.presto.spi.page.PagesSerdeUtil.readSerializedPage"
"spiller","spiller","NodeSpillConfig","com.facebook.presto.spiller.NodeSpillConfig"
"spiller","FileSingleStreamSpillerFactory","SPILL_FILE_SUFFIX","com.facebook.presto.spiller.FileSingleStreamSpillerFactory.SPILL_FILE_SUFFIX"
"spiller","spiller","FileSingleStreamSpillerFactory","com.facebook.presto.spiller.FileSingleStreamSpillerFactory"
"spiller","spiller","GenericPartitioningSpillerFactory","com.facebook.presto.spiller.GenericPartitioningSpillerFactory"
"spiller","spiller","GenericSpillerFactory","com.facebook.presto.spiller.GenericSpillerFactory"
"spiller","spiller","PartitioningSpiller","com.facebook.presto.spiller.PartitioningSpiller"
"split","split","RecordPageSourceProvider","com.facebook.presto.split.RecordPageSourceProvider"
"split","split","SplitManager","com.facebook.presto.split.SplitManager"
"split","split","PageSinkProvider","com.facebook.presto.split.PageSinkProvider"
"split","split","EmptySplitHandleResolver","com.facebook.presto.split.EmptySplitHandleResolver"
"split","split","SplitSourceProvider","com.facebook.presto.split.SplitSourceProvider"
"stubbing","stubbing","Answer","org.mockito.stubbing.Answer"
"stubbing","stubbing","LenientStubber","org.mockito.stubbing.LenientStubber"
"stubbing","stubbing","OngoingStubbing","org.mockito.stubbing.OngoingStubbing"
"stubbing","stubbing","Stubber","org.mockito.stubbing.Stubber"
"stubbing","stubbing","Answer1","org.mockito.stubbing.Answer1"
"stubbing","stubbing","Answer2","org.mockito.stubbing.Answer2"
"stubbing","stubbing","Answer3","org.mockito.stubbing.Answer3"
"stubbing","stubbing","Answer4","org.mockito.stubbing.Answer4"
"stubbing","stubbing","Answer5","org.mockito.stubbing.Answer5"
"io","io","File","java.io.File"
"ExceededSpillLimitException","ExceededSpillLimitException","ExceededSpillLimitException","com.facebook.presto.ExceededSpillLimitException.exceededLocalLimit"
"SystemSessionProperties","SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.getTempStorageSpillerBufferSize"
"SystemSessionProperties","SystemSessionProperties","SystemSessionProperties","com.facebook.presto.SystemSessionProperties.isIgnoreStatsCalculatorFailures"
"benchmark","prestoaction","BenchmarkPrestoActionFactory","com.facebook.presto.benchmark.prestoaction.BenchmarkPrestoActionFactory"
"benchmark","prestoaction","PrestoActionFactory","com.facebook.presto.benchmark.prestoaction.PrestoActionFactory"
"benchmark","prestoaction","PrestoClusterConfig","com.facebook.presto.benchmark.prestoaction.PrestoClusterConfig"
"connector","system","SystemColumnHandle","com.facebook.presto.connector.system.SystemColumnHandle.toSystemColumnHandles"
"cost","PlanNodeStatsEstimateMath","PlanNodeStatsEstimateMath","com.facebook.presto.cost.PlanNodeStatsEstimateMath.addStatsAndIntersect"
"cost","VariableStatsEstimate","VariableStatsEstimate","com.facebook.presto.cost.VariableStatsEstimate.buildFrom"
"memory","TestMemoryManager","TestMemoryManager","com.facebook.presto.memory.TestMemoryManager.createQueryRunner"
"metadata","MetadataUtil","MetadataUtil","com.facebook.presto.metadata.MetadataUtil.findColumnMetadata"
"metadata","TableLayout","TableLayout","com.facebook.presto.metadata.TableLayout.fromConnectorLayout"
"metadata","ViewDefinition","ViewColumn","com.facebook.presto.metadata.ViewDefinition.ViewColumn"
"spi","function","Language","com.facebook.presto.spi.function.RoutineCharacteristics.Language"
"spi","relation","ROW_CONSTRUCTOR","com.facebook.presto.spi.relation.SpecialFormExpression.Form.ROW_CONSTRUCTOR"
"stubbing","stubbing","Answer6","org.mockito.stubbing.Answer6"
"stubbing","stubbing","VoidAnswer1","org.mockito.stubbing.VoidAnswer1"
"stubbing","stubbing","VoidAnswer2","org.mockito.stubbing.VoidAnswer2"
"stubbing","stubbing","VoidAnswer3","org.mockito.stubbing.VoidAnswer3"
"stubbing","stubbing","VoidAnswer4","org.mockito.stubbing.VoidAnswer4"
"stubbing","stubbing","VoidAnswer5","org.mockito.stubbing.VoidAnswer5"
"stubbing","stubbing","VoidAnswer6","org.mockito.stubbing.VoidAnswer6"
"stubbing","stubbing","Stubbing","org.mockito.stubbing.Stubbing"
"tdigest","TDigest","TDigest","com.facebook.presto.tdigest.TDigest.createTDigest"
"testing","TestingSession","TestingSession","com.facebook.presto.testing.TestingSession.testSessionBuilder"
"testing","testing","LocalQueryRunner","com.facebook.presto.testing.LocalQueryRunner"
"testing","testing","MaterializedResult","com.facebook.presto.testing.MaterializedResult"
"testing","assertions","Assert","com.facebook.presto.testing.assertions.Assert.assertEquals"
"testing","testing","QueryRunner","com.facebook.presto.testing.QueryRunner"
"testing","MaterializedResult","MaterializedResult","com.facebook.presto.testing.MaterializedResult.resultBuilder"
"testing","TestingTaskContext","TestingTaskContext","com.facebook.presto.testing.TestingTaskContext.createTaskContext"
"testing","TestingMetadata","TestingTableHandle","com.facebook.presto.testing.TestingMetadata.TestingTableHandle"
"testing","testing","MaterializedRow","com.facebook.presto.testing.MaterializedRow"
"testing","MaterializedResult","DEFAULT_PRECISION","com.facebook.presto.testing.MaterializedResult.DEFAULT_PRECISION"
"testing","testing","TestingConnectorContext","com.facebook.presto.testing.TestingConnectorContext"
"testing","testing","TestingConnectorSession","com.facebook.presto.testing.TestingConnectorSession"
"testing","testing","TestingAccessControlManager","com.facebook.presto.testing.TestingAccessControlManager"
"testing","testing","ProcedureTester","com.facebook.presto.testing.ProcedureTester"
"tests","tests","AbstractTestQueryFramework","com.facebook.presto.tests.AbstractTestQueryFramework"
"tests","QueryAssertions","QueryAssertions","com.facebook.presto.tests.QueryAssertions.copyTpchTables"
"tests","tests","AbstractTestDistributedQueries","com.facebook.presto.tests.AbstractTestDistributedQueries"
"tests","tests","AbstractTestIntegrationSmokeTest","com.facebook.presto.tests.AbstractTestIntegrationSmokeTest"
"tests","QueryAssertions","QueryAssertions","com.facebook.presto.tests.QueryAssertions.assertContains"
"tests","QueryAssertions","QueryAssertions","com.facebook.presto.tests.QueryAssertions.assertContainsEventually"
"tests","tests","AbstractTestOrderByQueries","com.facebook.presto.tests.AbstractTestOrderByQueries"
"tests","TestGroups","QUERY_ENGINE","com.facebook.presto.tests.TestGroups.QUERY_ENGINE"
"tests","utils","QueryExecutors","com.facebook.presto.tests.utils.QueryExecutors.onPresto"
"tests","TestGroups","CANCEL_QUERY","com.facebook.presto.tests.TestGroups.CANCEL_QUERY"
"tests","TestGroups","FUNCTIONS","com.facebook.presto.tests.TestGroups.FUNCTIONS"
"tests","TestGroups","CREATE_TABLE","com.facebook.presto.tests.TestGroups.CREATE_TABLE"
"undefined","undefined","ExceededSpillLimitException","com.facebook.presto.ExceededSpillLimitException"
"metadata","metadata","Split","com.facebook.presto.metadata.Split"
"spi","spi","BucketFunction","com.facebook.presto.spi.BucketFunction"
"spi","spi","ConnectorSplit","com.facebook.presto.spi.ConnectorSplit"
"spi","spi","Node","com.facebook.presto.spi.Node"
"spi","spi","NodeManager","com.facebook.presto.spi.NodeManager"
"spi","connector","ConnectorBucketNodeMap","com.facebook.presto.spi.connector.ConnectorBucketNodeMap"
"spi","connector","ConnectorNodePartitioningProvider","com.facebook.presto.spi.connector.ConnectorNodePartitioningProvider"
"spi","connector","ConnectorPartitioningHandle","com.facebook.presto.spi.connector.ConnectorPartitioningHandle"
"spi","connector","ConnectorTransactionHandle","com.facebook.presto.spi.connector.ConnectorTransactionHandle"
"spi","connector","ConnectorBucketNodeMap","com.facebook.presto.spi.connector.ConnectorBucketNodeMap.createBucketNodeMap"
"spi","spi","HostAddress","com.facebook.presto.spi.HostAddress"
"spi","schedule","NodeSelectionStrategy","com.facebook.presto.spi.schedule.NodeSelectionStrategy"
"spi","schedule","HARD_AFFINITY","com.facebook.presto.spi.schedule.NodeSelectionStrategy.HARD_AFFINITY"
"spi","spi","ConnectorHandleResolver","com.facebook.presto.spi.ConnectorHandleResolver"
"spi","connector","Connector","com.facebook.presto.spi.connector.Connector"
"spi","connector","ConnectorContext","com.facebook.presto.spi.connector.ConnectorContext"
"spi","connector","ConnectorFactory","com.facebook.presto.spi.connector.ConnectorFactory"
"spi","connector","ConnectorMetadata","com.facebook.presto.spi.connector.ConnectorMetadata"
"spi","connector","ConnectorRecordSetProvider","com.facebook.presto.spi.connector.ConnectorRecordSetProvider"
"spi","connector","ConnectorSplitManager","com.facebook.presto.spi.connector.ConnectorSplitManager"
"spi","transaction","IsolationLevel","com.facebook.presto.spi.transaction.IsolationLevel"
"spi","security","ROLE","com.facebook.presto.spi.security.PrincipalType.ROLE"
"spi","spi","ColumnHandle","com.facebook.presto.spi.ColumnHandle"
"spi","spi","ConnectorTableHandle","com.facebook.presto.spi.ConnectorTableHandle"
"spi","spi","Plugin","com.facebook.presto.spi.Plugin"
"spi","spi","ConnectorTableLayoutHandle","com.facebook.presto.spi.ConnectorTableLayoutHandle"
"storage","storage","TempStorageManager","com.facebook.presto.storage.TempStorageManager"
"tests","TestGroups","JDBC","com.facebook.presto.tests.TestGroups.JDBC"
"tests","TestGroups","JMX_CONNECTOR","com.facebook.presto.tests.TestGroups.JMX_CONNECTOR"
"tests","TestGroups","CREATE_DROP_VIEW","com.facebook.presto.tests.TestGroups.CREATE_DROP_VIEW"
"tests","TestGroups","SYSTEM_CONNECTOR","com.facebook.presto.tests.TestGroups.SYSTEM_CONNECTOR"
"tests","utils","JdbcDriverUtils","com.facebook.presto.tests.utils.JdbcDriverUtils.usingTeradataJdbcDriver"
"tests","AbstractTestQueries","TEST_CATALOG_PROPERTIES","com.facebook.presto.tests.AbstractTestQueries.TEST_CATALOG_PROPERTIES"
"tests","AbstractTestQueries","TEST_SYSTEM_PROPERTIES","com.facebook.presto.tests.AbstractTestQueries.TEST_SYSTEM_PROPERTIES"
"tests","tpch","TpchQueryRunner","com.facebook.presto.tests.tpch.TpchQueryRunner.createQueryRunner"
"tests","TestGroups","AVRO","com.facebook.presto.tests.TestGroups.AVRO"
"cache","cache","CacheFactory","com.facebook.presto.cache.CacheFactory"
"cache","cache","CacheManager","com.facebook.presto.cache.CacheManager"
"cache","cache","CacheStats","com.facebook.presto.cache.CacheStats"
"cache","cache","NoOpCacheManager","com.facebook.presto.cache.NoOpCacheManager"
"cache","filemerge","FileMergeCacheConfig","com.facebook.presto.cache.filemerge.FileMergeCacheConfig"
"cache","filemerge","FileMergeCacheManager","com.facebook.presto.cache.filemerge.FileMergeCacheManager"
"connector","connector","ConnectorManager","com.facebook.presto.connector.ConnectorManager"
"metadata","CastType","CAST","com.facebook.presto.metadata.CastType.CAST"
"spi","spi","ConnectorSplitSource","com.facebook.presto.spi.ConnectorSplitSource"
"spi","spi","FixedSplitSource","com.facebook.presto.spi.FixedSplitSource"
"spi","plan","PlanNodeId","com.facebook.presto.spi.plan.PlanNodeId"
"spi","spi","RecordCursor","com.facebook.presto.spi.RecordCursor"
"spi","spi","RecordSet","com.facebook.presto.spi.RecordSet"
"spi","spi","ColumnMetadata","com.facebook.presto.spi.ColumnMetadata"
"spi","function","WindowFunction","com.facebook.presto.spi.function.WindowFunction"
"spi","spi","ConnectorTableLayout","com.facebook.presto.spi.ConnectorTableLayout"
"spi","spi","ConnectorTableLayoutResult","com.facebook.presto.spi.ConnectorTableLayoutResult"
"spi","spi","ConnectorTableMetadata","com.facebook.presto.spi.ConnectorTableMetadata"
"spi","spi","Constraint","com.facebook.presto.spi.Constraint"
"spi","spi","SchemaTableName","com.facebook.presto.spi.SchemaTableName"
"spi","spi","SchemaTablePrefix","com.facebook.presto.spi.SchemaTablePrefix"
"spi","statistics","TableStatistics","com.facebook.presto.spi.statistics.TableStatistics"
"spi","page","PagesSerdeUtil","com.facebook.presto.spi.page.PagesSerdeUtil.writeSerializedPage"
"spi","statistics","ColumnStatistics","com.facebook.presto.spi.statistics.ColumnStatistics"
"spiller","FileSingleStreamSpillerFactory","SPILL_FILE_PREFIX","com.facebook.presto.spiller.FileSingleStreamSpillerFactory.SPILL_FILE_PREFIX"
"testing","TestingEnvironment","TestingEnvironment","com.facebook.presto.testing.TestingEnvironment.getOperatorMethodHandle"
"testing","testing","TestingSplit","com.facebook.presto.testing.TestingSplit"
"testing","testing","TestingTransactionHandle","com.facebook.presto.testing.TestingTransactionHandle"
"tests","tests","DistributedQueryRunner","com.facebook.presto.tests.DistributedQueryRunner"
"tests","datatype","DataType","com.facebook.presto.tests.datatype.DataType.varcharDataType"
"tpcds","TpcdsMetadata","TpcdsMetadata","com.facebook.presto.tpcds.TpcdsMetadata.getPrestoType"
"tpcds","statistics","TpcdsTableStatisticsFactory","com.facebook.presto.tpcds.statistics.TpcdsTableStatisticsFactory"
"tpch","TpchMetadata","TINY_SCHEMA_NAME","com.facebook.presto.tpch.TpchMetadata.TINY_SCHEMA_NAME"
"tpch","tpch","TpchConnectorFactory","com.facebook.presto.tpch.TpchConnectorFactory"
"tpch","tpch","TpchPlugin","com.facebook.presto.tpch.TpchPlugin"
"transaction","transaction","TransactionId","com.facebook.presto.transaction.TransactionId"
"transaction","transaction","TransactionManager","com.facebook.presto.transaction.TransactionManager"
"transaction","InMemoryTransactionManager","InMemoryTransactionManager","com.facebook.presto.transaction.InMemoryTransactionManager.createTestTransactionManager"
"transaction","transaction","InternalConnector","com.facebook.presto.transaction.InternalConnector"
"type","TypeCalculation","TypeCalculation","com.facebook.presto.type.TypeCalculation.calculateLiteralValue"
"type","type","TypeUtils","com.facebook.presto.type.TypeUtils"
"type","LikeFunctions","LikeFunctions","com.facebook.presto.type.LikeFunctions.castCharToLikePattern"
"type","LikeFunctions","LikeFunctions","com.facebook.presto.type.LikeFunctions.isLikePattern"
"undefined","undefined","Session","com.facebook.presto.Session"
"bytecode","expression","BytecodeExpression","com.facebook.presto.bytecode.expression.BytecodeExpression"
"bytecode","ParameterizedType","ParameterizedType","com.facebook.presto.bytecode.ParameterizedType.type"
"bytecode","control","DoWhileLoop","com.facebook.presto.bytecode.control.DoWhileLoop"
"bytecode","control","FlowControl","com.facebook.presto.bytecode.control.FlowControl"
"bytecode","control","ForLoop","com.facebook.presto.bytecode.control.ForLoop"
"lang","Math","Math","java.lang.Math.atan2"
"bytecode","control","IfStatement","com.facebook.presto.bytecode.control.IfStatement"
"bytecode","control","SwitchStatement","com.facebook.presto.bytecode.control.SwitchStatement"
"bytecode","control","TryCatch","com.facebook.presto.bytecode.control.TryCatch"
"bytecode","control","WhileLoop","com.facebook.presto.bytecode.control.WhileLoop"
"bytecode","debug","DebugNode","com.facebook.presto.bytecode.debug.DebugNode"
"bytecode","debug","LineNumberNode","com.facebook.presto.bytecode.debug.LineNumberNode"
"bytecode","debug","LocalVariableNode","com.facebook.presto.bytecode.debug.LocalVariableNode"
"bytecode","instruction","Constant","com.facebook.presto.bytecode.instruction.Constant"
"bytecode","instruction","BooleanConstant","com.facebook.presto.bytecode.instruction.Constant.BooleanConstant"
"bytecode","instruction","BoxedBooleanConstant","com.facebook.presto.bytecode.instruction.Constant.BoxedBooleanConstant"
